name,price,type,url,specifications
Пневматический гайковёрт Garage GR-IW-615 ,no price,Пневмогайковёрты,https://www.enkor24.ru/product/91300-pnevmaticheskij-gajkovyort-garage-gr-iw-615,"{'Максимальный крутящий момент': '611\xa0Н⋅м', 'Тип и стандарт патрона': 'наружный четырёхгранник 1/2""', 'Расход воздуха': '120\xa0л/мин', 'Реверс': 'да', 'Назначение': 'проф.', 'Масса нетто': '2.1\xa0кг', 'Упаковка': 'картон', 'Входной разъём для сжатого воздуха': '1/4""', 'Гарантийный срок': '1\xa0год', 'Дополнительная рукоятка': 'нет', 'Максимальное рабочее давление': '6.2\xa0атм', 'Масса брутто': '2.3\xa0кг', 'Работа с ударом': 'да'}"
Гайковерт пневматический ИП-3115,no price,Пневмогайковёрты,https://www.enkor24.ru/product/103315-gajkovert-pnevmaticheskij-ip-3115,"{'Максимальный крутящий момент': '3150\xa0Н⋅м', 'Тип и стандарт патрона': 'наружный квадрат 40 мм', 'Расход воздуха': '1400\xa0л/мин', 'Реверс': 'да', 'Частота вращения шпинделя на холостом ходу': '6500\xa0об/мин', 'Назначение': 'проф.', 'Масса нетто': '15.2\xa0кг', 'Упаковка': 'картон', 'Длина': '355\xa0мм', 'Дополнительная рукоятка': 'да', 'Максимальное рабочее давление': '6.3\xa0атм', 'Работа с ударом': 'да', 'Размер крепежа,М': '40\xa0мм'}"
"Ударный пневмогайковерт FUBAG IWM 1900 1"" (100265) ",no price,Пневмогайковёрты,https://www.enkor24.ru/product/96479-udarnyj-pnevmogajkovert-fubag-iwm-1900-1-100265,"{'Максимальный крутящий момент': '1890\xa0Н⋅м', 'Тип и стандарт патрона': 'наружный четырёхгранник 1""', 'Расход воздуха': '397\xa0л/мин', 'Реверс': 'да', 'Частота вращения шпинделя на холостом ходу': '3500\xa0об/мин', 'Назначение': 'проф.', 'Масса нетто': '6.9\xa0кг', 'Упаковка': 'картон', 'Входной разъём для сжатого воздуха': '3/8""', 'Гарантийный срок': '2\xa0года', 'Длина': '268\xa0мм', 'Дополнительная рукоятка': 'нет', 'Максимальное рабочее давление': '6\xa0атм', 'Масса брутто': '7.9\xa0кг', 'Работа с ударом': 'да'}"
Пневматический гайковерт Sumake ST 5553 (30384),no price,Пневмогайковёрты,https://www.enkor24.ru/product/52165-pnevmaticheskij-gajkovert-sumake-st-5553-30384,"{'Максимальный крутящий момент': '61\xa0Н⋅м', 'Тип и стандарт патрона': 'наружный четырёхгранник 1/2""', 'Расход воздуха': '113\xa0л/мин', 'Реверс': 'да', 'Частота вращения шпинделя на холостом ходу': '150\xa0об/мин', 'Назначение': 'проф.', 'Масса нетто': '1.2\xa0кг', 'Упаковка': 'картон', 'Входной разъём для сжатого воздуха': '1/4""', 'Гарантийный срок': '1\xa0год', 'Длина': '165\xa0мм', 'Дополнительная рукоятка': 'нет', 'Максимальное рабочее давление': '6.2\xa0атм', 'Масса брутто': '1.3\xa0кг', 'Работа с ударом': 'нет', 'Размер крепежа,М': '13\xa0мм'}"
Ударный пневмогайковерт Sumake ST C554 (8094960),no price,Пневмогайковёрты,https://www.enkor24.ru/product/67541-udarnyj-pnevmogajkovert-sumake-st-c554-8094960,"{'Максимальный крутящий момент': '1356\xa0Н⋅м', 'Тип и стандарт патрона': 'наружный четырёхгранник 1/2""', 'Расход воздуха': '480\xa0л/мин', 'Реверс': 'да', 'Назначение': 'проф.', 'Масса нетто': '2.4\xa0кг', 'Упаковка': 'картон', 'Входной разъём для сжатого воздуха': '1/4""', 'Гарантийный срок': '1\xa0год', 'Длина': '450\xa0мм', 'Дополнительная рукоятка': 'нет', 'Максимальное рабочее давление': '6.5\xa0атм', 'Масса брутто': '2.4\xa0кг', 'Работа с ударом': 'да', 'Размер крепежа,М': '21\xa0мм'}"
Пневматический гайковерт Metabo DSSW 2440-1 (601551000),no price,Пневмогайковёрты,https://www.enkor24.ru/product/59557-pnevmaticheskij-gajkovert-metabo-dssw-2440-1-601551000,"{'Максимальный крутящий момент': '2440\xa0Н⋅м', 'Тип и стандарт патрона': 'наружный четырёхгранник 1""', 'Расход воздуха': '780\xa0л/мин', 'Реверс': 'да', 'Частота вращения шпинделя на холостом ходу': '6000\xa0об/мин', 'Назначение': 'проф.', 'Масса нетто': '7.3\xa0кг', 'Входной разъём для сжатого воздуха': '1/2""', 'Гарантийный срок': '1\xa0год', 'Длина': '470\xa0мм', 'Дополнительная рукоятка': 'да', 'Максимальное рабочее давление': '6.2\xa0атм', 'Масса брутто': '7.4\xa0кг', 'Работа с ударом': 'да', 'Размер крепежа,М': '38\xa0мм'}"
Пневматический гайковерт Sumake ST 5554 (30385),no price,Пневмогайковёрты,https://www.enkor24.ru/product/46024-pnevmaticheskij-gajkovert-sumake-st-5554-30385,"{'Максимальный крутящий момент': '122\xa0Н⋅м', 'Тип и стандарт патрона': 'наружный четырёхгранник 1/2""', 'Расход воздуха': '142\xa0л/мин', 'Реверс': 'да', 'Частота вращения шпинделя на холостом ходу': '150\xa0об/мин', 'Назначение': 'проф.', 'Масса нетто': '2\xa0кг', 'Упаковка': 'картон', 'Входной разъём для сжатого воздуха': '1/4""', 'Гарантийный срок': '1\xa0год', 'Длина': '254\xa0мм', 'Дополнительная рукоятка': 'нет', 'Максимальное рабочее давление': '6.5\xa0атм', 'Масса брутто': '2.1\xa0кг', 'Работа с ударом': 'нет', 'Размер крепежа,М': '13\xa0мм'}"
Гайковерт пневматический прямой Fubag SL180 (100106),no price,Пневмогайковёрты,https://www.enkor24.ru/product/103923-gajkovert-pnevmaticheskij-pryamoj-fubag-sl180-100106,"{'Максимальный крутящий момент': '180\xa0Н⋅м', 'Расход воздуха': '340\xa0л/мин', 'Реверс': 'да', 'Частота вращения шпинделя на холостом ходу': '8500\xa0об/мин', 'Назначение': 'проф.', 'Масса нетто': '0.94\xa0кг', 'Упаковка': 'картон', 'Входной разъём для сжатого воздуха': '1/4""', 'Гарантийный срок': '2\xa0года', 'Дополнительная рукоятка': 'нет', 'Максимальное рабочее давление': '6.3\xa0атм', 'Масса брутто': '1.3\xa0кг', 'Работа с ударом': 'нет', 'Размер крепежа,М': '8\xa0мм'}"
Угловой пневмогайковерт Fubag RWC 105 (100320),no price,Пневмогайковёрты,https://www.enkor24.ru/product/90173-uglovoj-pnevmogajkovert-fubag-rwc-105-100320,"{'Максимальный крутящий момент': '105\xa0Н⋅м', 'Тип и стандарт патрона': 'наружный четырёхгранник 1/2""', 'Расход воздуха': '190\xa0л/мин', 'Реверс': 'да', 'Частота вращения шпинделя на холостом ходу': '180\xa0об/мин', 'Назначение': 'проф.', 'Масса нетто': '1.2\xa0кг', 'Упаковка': 'картон', 'Входной разъём для сжатого воздуха': '1/4""', 'Гарантийный срок': '2\xa0года', 'Длина': '315\xa0мм', 'Дополнительная рукоятка': 'нет', 'Максимальное рабочее давление': '6.3\xa0атм', 'Масса брутто': '1.3\xa0кг', 'Работа с ударом': 'нет', 'Размер крепежа,М': '27\xa0мм'}"
Гайковерт пневматический AV Steel AV-766000,no price,Пневмогайковёрты,https://www.enkor24.ru/product/112785-gajkovert-pnevmaticheskij-av-steel-av-766000,"{'Максимальный крутящий момент': '6200\xa0Н⋅м', 'Тип и стандарт патрона': 'наружный четырёхгранник 1""', 'Расход воздуха': '600\xa0л/мин', 'Частота вращения шпинделя на холостом ходу': '4600\xa0об/мин', 'Масса нетто': '18\xa0кг', 'Упаковка': 'картон', 'Входной разъём для сжатого воздуха': '1/2""', 'Гарантийный срок': '1\xa0год', 'Длина': '720\xa0мм', 'Дополнительная рукоятка': 'в комплекте', 'Максимальное рабочее давление': '6.3\xa0атм', 'Масса брутто': '18\xa0кг', 'Работа с ударом': 'да', 'Размер крепежа,М': '55\xa0мм'}"
Пневматический гайковерт Sumake ST 55884Р (38591),no price,Пневмогайковёрты,https://www.enkor24.ru/product/43585-pnevmaticheskij-gajkovert-sumake-st-55884r-38591,"{'Максимальный крутящий момент': '1900\xa0Н⋅м', 'Тип и стандарт патрона': 'наружный четырёхгранник 1""', 'Расход воздуха': '566\xa0л/мин', 'Реверс': 'да', 'Частота вращения шпинделя на холостом ходу': '3500\xa0об/мин', 'Назначение': 'проф.', 'Масса нетто': '9.6\xa0кг', 'Упаковка': 'картон', 'Входной разъём для сжатого воздуха': '1/2""', 'Гарантийный срок': '1\xa0год', 'Дополнительная рукоятка': 'да', 'Максимальное рабочее давление': '6.5\xa0атм', 'Масса брутто': '10.8\xa0кг', 'Работа с ударом': 'да', 'Размер крепежа,М': '38\xa0мм'}"
Пневмогайковерт SUMAKE ST 55881 (38592) ,no price,Пневмогайковёрты,https://www.enkor24.ru/product/48436-pnevmogajkovert-sumake-st-55881-38592,"{'Максимальный крутящий момент': '2439\xa0Н⋅м', 'Тип и стандарт патрона': 'наружный четырёхгранник 1""', 'Расход воздуха': '566\xa0л/мин', 'Реверс': 'да', 'Частота вращения шпинделя на холостом ходу': '4200\xa0об/мин', 'Назначение': 'проф.', 'Масса нетто': '10.3\xa0кг', 'Упаковка': 'картон', 'Входной разъём для сжатого воздуха': '1/2""', 'Гарантийный срок': '1\xa0год', 'Длина': '582\xa0мм', 'Дополнительная рукоятка': 'да', 'Максимальное рабочее давление': '6.5\xa0атм', 'Масса брутто': '10.6\xa0кг', 'Работа с ударом': 'да', 'Размер крепежа,М': '45\xa0мм'}"
Пневматический гайковерт Sumake ST 55881-8,no price,Пневмогайковёрты,https://www.enkor24.ru/product/48572-pnevmaticheskij-gajkovert-sumake-st-55881-8,"{'Максимальный крутящий момент': '2439\xa0Н⋅м', 'Тип и стандарт патрона': 'наружный четырёхгранник 1""', 'Расход воздуха': '566\xa0л/мин', 'Реверс': 'да', 'Частота вращения шпинделя на холостом ходу': '4200\xa0об/мин', 'Назначение': 'проф.', 'Масса нетто': '10.3\xa0кг', 'Упаковка': 'картон', 'Входной разъём для сжатого воздуха': '1/2""', 'Гарантийный срок': '1\xa0год', 'Дополнительная рукоятка': 'да', 'Максимальное рабочее давление': '6.5\xa0атм', 'Масса брутто': '10.6\xa0кг', 'Работа с ударом': 'да', 'Размер крепежа,М': '45\xa0мм'}"
"Ударный пневмогайковерт FUBAG IWM 1700 3/4"" (100245) ",no price,Пневмогайковёрты,https://www.enkor24.ru/product/99885-udarnyj-pnevmogajkovert-fubag-iwm-1700-3-4-100245,"{'Максимальный крутящий момент': '1620\xa0Н⋅м', 'Тип и стандарт патрона': 'наружный четырёхгранник 3/4""', 'Расход воздуха': '312\xa0л/мин', 'Реверс': 'да', 'Частота вращения шпинделя на холостом ходу': '4500\xa0об/мин', 'Назначение': 'проф.', 'Масса нетто': '6\xa0кг', 'Упаковка': 'картон', 'Входной разъём для сжатого воздуха': '3/8""', 'Гарантийный срок': '2\xa0года', 'Дополнительная рукоятка': 'нет', 'Максимальное рабочее давление': '6.1\xa0атм', 'Масса брутто': '6.1\xa0кг', 'Работа с ударом': 'да'}"
Гайковерт пневматический MIGHTY SEVEN KING TONY (PNC-8343-8),no price,Пневмогайковёрты,https://www.enkor24.ru/product/103177-gajkovert-pnevmaticheskij-mighty-seven-king-tony-pnc-8343-8,"{'Максимальный крутящий момент': '2441\xa0Н⋅м', 'Тип и стандарт патрона': 'наружный четырёхгранник 1""', 'Расход воздуха': '325\xa0л/мин', 'Реверс': 'да', 'Частота вращения шпинделя на холостом ходу': '3900\xa0об/мин', 'Назначение': 'проф.', 'Масса нетто': '13.9\xa0кг', 'Упаковка': 'картон', 'Входной разъём для сжатого воздуха': '1/2""', 'Длина': '600\xa0мм', 'Дополнительная рукоятка': 'да', 'Максимальное рабочее давление': '6.3\xa0атм', 'Масса брутто': '20\xa0кг', 'Работа с ударом': 'да', 'Размер крепежа,М': '90\xa0мм'}"
Угловой пневмогайковерт Fubag RW61 (100107),no price,Пневмогайковёрты,https://www.enkor24.ru/product/90018-uglovoj-pnevmogajkovert-fubag-rw61-100107,"{'Максимальный крутящий момент': '61\xa0Н⋅м', 'Тип и стандарт патрона': 'наружный четырёхгранник 1/2""', 'Расход воздуха': '135\xa0л/мин', 'Реверс': 'да', 'Частота вращения шпинделя на холостом ходу': '150\xa0об/мин', 'Назначение': 'проф.', 'Масса нетто': '1.1\xa0кг', 'Упаковка': 'картон', 'Входной разъём для сжатого воздуха': '1/4""', 'Гарантийный срок': '2\xa0года', 'Длина': '280\xa0мм', 'Дополнительная рукоятка': 'нет', 'Максимальное рабочее давление': '6.3\xa0атм', 'Масса брутто': '1.2\xa0кг', 'Работа с ударом': 'нет', 'Размер крепежа,М': '12\xa0мм'}"
"Ударный пневмогайковерт FUBAG IWC 2900 1"" (100280)",no price,Пневмогайковёрты,https://www.enkor24.ru/product/112784-udarnyj-pnevmogajkovert-fubag-iwc-2900-1-100280,"{'Максимальный крутящий момент': '2900\xa0Н⋅м', 'Тип и стандарт патрона': 'наружный четырёхгранник 1""', 'Расход воздуха': '334\xa0л/мин', 'Частота вращения шпинделя на холостом ходу': '4500\xa0об/мин', 'Масса нетто': '11\xa0кг', 'Упаковка': 'картон', 'Входной разъём для сжатого воздуха': '1/2""', 'Гарантийный срок': '2\xa0года', 'Дополнительная рукоятка': 'в комплекте', 'Максимальное рабочее давление': '6.3\xa0атм', 'Масса брутто': '11.1\xa0кг', 'Работа с ударом': 'да', 'Размер крепежа,М': '46\xa0мм'}"
Пневматический гайковерт Sumake ST 5561 (39960),no price,Пневмогайковёрты,https://www.enkor24.ru/product/50176-pnevmaticheskij-gajkovert-sumake-st-5561-39960,"{'Максимальный крутящий момент': '948\xa0Н⋅м', 'Тип и стандарт патрона': 'наружный четырёхгранник 3/4""', 'Расход воздуха': '340\xa0л/мин', 'Реверс': 'да', 'Частота вращения шпинделя на холостом ходу': '5000\xa0об/мин', 'Назначение': 'проф.', 'Масса нетто': '3.8\xa0кг', 'Упаковка': 'картон', 'Входной разъём для сжатого воздуха': '1/4""', 'Гарантийный срок': '1\xa0год', 'Дополнительная рукоятка': 'нет', 'Максимальное рабочее давление': '6.5\xa0атм', 'Масса брутто': '4.6\xa0кг', 'Работа с ударом': 'да', 'Размер крепежа,М': '25\xa0мм'}"
Ударный пневмогайковерт ABAC (5333760),no price,Пневмогайковёрты,https://www.enkor24.ru/product/45698-udarnyj-pnevmogajkovert-abac-5333760,"{'Максимальный крутящий момент': '678\xa0Н⋅м', 'Тип и стандарт патрона': 'наружный четырёхгранник 3/4""', 'Расход воздуха': '420\xa0л/мин', 'Реверс': 'да', 'Назначение': 'проф.', 'Масса нетто': '4.9\xa0кг', 'Упаковка': 'кейс', 'Входной разъём для сжатого воздуха': '1/4""', 'Гарантийный срок': '1\xa0год', 'Длина': '364\xa0мм', 'Дополнительная рукоятка': 'нет', 'Максимальное рабочее давление': '6.2\xa0атм', 'Масса брутто': '5\xa0кг', 'Работа с ударом': 'да', 'Размер крепежа,М': '24\xa0мм'}"
"Гайковерт ударный пневматический ЗУБР ПГ-1800 3/4"" (64230)",no price,Пневмогайковёрты,https://www.enkor24.ru/product/109353-gajkovert-udarnyj-pnevmaticheskij-zubr-pg-1800-3-4-64230,"{'Максимальный крутящий момент': '1800\xa0Н⋅м', 'Тип и стандарт патрона': 'наружный четырёхгранник 3/4""', 'Расход воздуха': '583\xa0л/мин', 'Реверс': 'да', 'Частота вращения шпинделя на холостом ходу': '4600\xa0об/мин', 'Назначение': 'проф.', 'Масса нетто': '7\xa0кг', 'Упаковка': 'картон', 'Входной разъём для сжатого воздуха': '1/4""', 'Гарантийный срок': '5\xa0лет', 'Дополнительная рукоятка': 'да', 'Максимальное рабочее давление': '6.3\xa0атм', 'Масса брутто': '7\xa0кг', 'Работа с ударом': 'да'}"
Ударный гайковерт DeWalt DW292-QS,33 480,Сетевые гайковёрты,https://www.enkor24.ru/product/74905-udarnyj-gajkovert-dewalt-dw292-qs,"{'Максимальный крутящий момент': '440\xa0Н⋅м', 'Номинальная потребляемая мощность': '710\xa0Вт', 'Тип и стандарт патрона': 'наружный четырёхгранник 1/2""', 'Реверс': 'да', 'Регулировка частоты вращения': 'нет', 'Подсветка рабочей зоны': 'нет', 'Назначение': 'проф.', 'Тип электродвигателя': 'коллекторный', 'Масса нетто': '3.2\xa0кг', 'Номинальное напряжение питания': '220\xa0В', 'Упаковка': 'картон', 'Высота': '216\xa0мм', 'Высота упаковки': '114\xa0мм', 'Гарантийный срок': '3\xa0года', 'Длина': '292\xa0мм', 'Длина упаковки': '349\xa0мм', 'Дополнительная гарантия': 'до 3 лет (при регистрации на сайте)', 'Дополнительная рукоятка': 'нет', 'Максимальная частота вращения шпинделя на холостом ходу': '2200\xa0об/мин', 'Максимальное число ударов': '2700\xa0уд/мин', 'Масса брутто': '3.88\xa0кг', 'Посадка': '1/2""', 'Размер крепежа,М': '10;12', 'Род тока': 'переменный', 'Ширина упаковки': '294\xa0мм'}"
Ударный гайковерт Makita TW0350 ,26 700,Сетевые гайковёрты,https://www.enkor24.ru/product/4004-udarnyj-gajkovert-makita-tw0350,"{'Максимальный крутящий момент': '350\xa0Н⋅м', 'Номинальная потребляемая мощность': '400\xa0Вт', 'Тип и стандарт патрона': 'наружный четырёхгранник 1/2""', 'Реверс': 'да', 'Регулировка частоты вращения': 'да', 'Подсветка рабочей зоны': 'нет', 'Назначение': 'проф.', 'Тип электродвигателя': 'коллекторный', 'Масса нетто': '2.9\xa0кг', 'Номинальное напряжение питания': '220\xa0В', 'Упаковка': 'кейс', 'Высота упаковки': '349\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина': '283\xa0мм', 'Длина упаковки': '360\xa0мм', 'Дополнительная рукоятка': 'нет', 'Максимальная частота вращения шпинделя на холостом ходу': '2000\xa0об/мин', 'Максимальное число ударов': '2000\xa0уд/мин', 'Масса брутто': '5.2\xa0кг', 'Посадка': '1/2""', 'Размер крепежа,М': '12;22', 'Род тока': 'переменный', 'Ширина упаковки': '162\xa0мм'}"
Электрический гайковерт (ударный) Metabo SSW 650 602204000,44 699,Сетевые гайковёрты,https://www.enkor24.ru/product/59094-elektricheskij-gajkovert-udarnyj-metabo-ssw-650-602204000,"{'Максимальный крутящий момент': '600\xa0Н⋅м', 'Номинальная потребляемая мощность': '650\xa0Вт', 'Тип и стандарт патрона': 'наружный четырёхгранник 1/2""', 'Реверс': 'да', 'Регулировка частоты вращения': 'да', 'Подсветка рабочей зоны': 'нет', 'Назначение': 'проф.', 'Тип электродвигателя': 'коллекторный', 'Масса нетто': '3\xa0кг', 'Номинальное напряжение питания': '220\xa0В', 'Упаковка': 'картон', 'Высота упаковки': '371\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина упаковки': '376\xa0мм', 'Дополнительная гарантия': 'до 3 лет (при регистрации на сайте)', 'Дополнительная рукоятка': 'нет', 'Максимальная частота вращения шпинделя на холостом ходу': '2100\xa0об/мин', 'Максимальное число ударов': '2800\xa0уд/мин', 'Масса брутто': '4.1\xa0кг', 'Посадка': '1/2""', 'Размер крепежа,М': '10;20', 'Род тока': 'переменный', 'Ширина упаковки': '104\xa0мм'}"
Винтоверт ударный Elitech ВУ 250РЭ,4 550,Сетевые гайковёрты,https://www.enkor24.ru/product/110979-vintovert-udarnyj-elitech-vu-250re,"{'Максимальный крутящий момент': '100\xa0Н⋅м', 'Номинальная потребляемая мощность': '250\xa0Вт', 'Тип и стандарт патрона': 'внутренний шестигранник 1/4""', 'Реверс': 'да', 'Регулировка частоты вращения': 'нет', 'Подсветка рабочей зоны': 'нет', 'Тип электродвигателя': 'коллекторный', 'Масса нетто': '1.1\xa0кг', 'Номинальное напряжение питания': '220\xa0В', 'Упаковка': 'картон', 'Высота': '195\xa0мм', 'Высота упаковки': '208\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина': '200\xa0мм', 'Длина упаковки': '247\xa0мм', 'Дополнительная рукоятка': 'нет', 'Максимальная частота вращения шпинделя на холостом ходу': '3600\xa0об/мин', 'Масса брутто': '1.3\xa0кг', 'Посадка': '1/4""', 'Размер крепежа,М': '6;12', 'Род тока': 'переменный', 'Ширина': '55\xa0мм', 'Ширина упаковки': '80\xa0мм'}"
Ударный гайковерт Makita TD0101,no price,Сетевые гайковёрты,https://www.enkor24.ru/product/48132-udarnyj-gajkovert-makita-td0101,"{'Максимальный крутящий момент': '100\xa0Н⋅м', 'Номинальная потребляемая мощность': '230\xa0Вт', 'Тип и стандарт патрона': 'внутренний шестигранник 1/4""', 'Реверс': 'да', 'Регулировка частоты вращения': 'да', 'Подсветка рабочей зоны': 'нет', 'Назначение': 'проф.', 'Тип электродвигателя': 'коллекторный', 'Масса нетто': '0.99\xa0кг', 'Номинальное напряжение питания': '220\xa0В', 'Упаковка': 'картон', 'Высота': '192\xa0мм', 'Высота упаковки': '77\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина': '184\xa0мм', 'Длина упаковки': '270\xa0мм', 'Дополнительная рукоятка': 'нет', 'Максимальная частота вращения шпинделя на холостом ходу': '3600\xa0об/мин', 'Максимальное число ударов': '3200\xa0уд/мин', 'Масса брутто': '1.4\xa0кг', 'Посадка': '1/4""', 'Размер крепежа,М': '5;14', 'Род тока': 'переменный', 'Ширина': '67\xa0мм', 'Ширина упаковки': '231\xa0мм'}"
Сетевой ударный гайковерт Hikoki WR16SENSZ,no price,Сетевые гайковёрты,https://www.enkor24.ru/product/96728-setevoj-udarnyj-gajkovert-hikoki-wr16sensz,"{'Максимальный крутящий момент': '360\xa0Н⋅м', 'Номинальная потребляемая мощность': '370\xa0Вт', 'Тип и стандарт патрона': 'наружный четырёхгранник 1/2""', 'Реверс': 'да', 'Регулировка частоты вращения': 'да', 'Подсветка рабочей зоны': 'нет', 'Назначение': 'проф.', 'Тип электродвигателя': 'вентильный (бесщеточный)', 'Масса нетто': '2.6\xa0кг', 'Номинальное напряжение питания': '220\xa0В', 'Упаковка': 'картон', 'Высота упаковки': '110\xa0мм', 'Гарантийный срок': '3\xa0года', 'Длина': '228\xa0мм', 'Длина упаковки': '370\xa0мм', 'Дополнительная рукоятка': 'да', 'Максимальная частота вращения шпинделя на холостом ходу': '1600\xa0об/мин', 'Максимальное число ударов': '2100\xa0уд/мин', 'Масса брутто': '3.6\xa0кг', 'Посадка': '1/2""', 'Размер крепежа,М': '12;22', 'Род тока': 'переменный', 'Ширина упаковки': '265\xa0мм'}"
Ударный гайковерт Makita TW0200,no price,Сетевые гайковёрты,https://www.enkor24.ru/product/3992-udarnyj-gajkovert-makita-tw0200,"{'Максимальный крутящий момент': '200\xa0Н⋅м', 'Номинальная потребляемая мощность': '380\xa0Вт', 'Тип и стандарт патрона': 'наружный четырёхгранник 1/2""', 'Реверс': 'да', 'Регулировка частоты вращения': 'да', 'Подсветка рабочей зоны': 'нет', 'Назначение': 'проф.', 'Тип электродвигателя': 'коллекторный', 'Масса нетто': '2.2\xa0кг', 'Номинальное напряжение питания': '220\xa0В', 'Упаковка': 'кейс', 'Высота упаковки': '347\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина': '251\xa0мм', 'Длина упаковки': '346\xa0мм', 'Дополнительная рукоятка': 'нет', 'Максимальная частота вращения шпинделя на холостом ходу': '2200\xa0об/мин', 'Максимальное число ударов': '2200\xa0уд/мин', 'Масса брутто': '3.9\xa0кг', 'Посадка': '1/2""', 'Размер крепежа,М': '10;16', 'Род тока': 'переменный', 'Ширина упаковки': '105\xa0мм'}"
Электрический гайковерт BOSCH GDS 18E Professional (0 601 444 000),no price,Сетевые гайковёрты,https://www.enkor24.ru/product/47705-elektricheskij-gajkovert-bosch-gds-18e-professional-0-601-444-000,"{'Максимальный крутящий момент': '250\xa0Н⋅м', 'Номинальная потребляемая мощность': '500\xa0Вт', 'Тип и стандарт патрона': 'наружный четырёхгранник 1/2""', 'Реверс': 'да', 'Регулировка частоты вращения': 'да', 'Подсветка рабочей зоны': 'нет', 'Назначение': 'проф.', 'Тип электродвигателя': 'коллекторный', 'Масса нетто': '3.2\xa0кг', 'Номинальное напряжение питания': '220\xa0В', 'Упаковка': 'картон', 'Высота': '200\xa0мм', 'Высота упаковки': '103\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина': '315\xa0мм', 'Длина упаковки': '359\xa0мм', 'Дополнительная гарантия': 'до 3 лет (при регистрации на сайте)', 'Дополнительная рукоятка': 'нет', 'Максимальная частота вращения шпинделя на холостом ходу': '1900\xa0об/мин', 'Максимальное число ударов': '2200\xa0уд/мин', 'Масса брутто': '3.9\xa0кг', 'Посадка': '1/2""', 'Размер крепежа,М': '6;18', 'Род тока': 'переменный', 'Ширина': '200\xa0мм', 'Ширина упаковки': '261\xa0мм'}"
Сетевой гайковерт PATRIOT FS 900 1/2 (120301430) ,no price,Сетевые гайковёрты,https://www.enkor24.ru/product/97910-setevoj-gajkovert-patriot-fs-900-1-2-120301430,"{'Максимальный крутящий момент': '350\xa0Н⋅м', 'Номинальная потребляемая мощность': '900\xa0Вт', 'Тип и стандарт патрона': 'наружный четырёхгранник 1/2""', 'Реверс': 'да', 'Регулировка частоты вращения': 'да', 'Подсветка рабочей зоны': 'нет', 'Тип электродвигателя': 'коллекторный', 'Масса нетто': '3\xa0кг', 'Номинальное напряжение питания': '220\xa0В', 'Упаковка': 'кейс', 'Высота': '120\xa0мм', 'Высота упаковки': '120\xa0мм', 'Гарантийный срок': '2\xa0года', 'Длина': '380\xa0мм', 'Длина упаковки': '310\xa0мм', 'Дополнительная рукоятка': 'нет', 'Максимальная частота вращения шпинделя на холостом ходу': '2200\xa0об/мин', 'Масса брутто': '4.8\xa0кг', 'Посадка': '1/2""', 'Размер крепежа,М': '17;22', 'Род тока': 'переменный', 'Ширина': '320\xa0мм', 'Ширина упаковки': '380\xa0мм'}"
Ударный электрический гайковерт Makita 6906,no price,Сетевые гайковёрты,https://www.enkor24.ru/product/4014-udarnyj-elektricheskij-gajkovert-makita-6906,"{'Максимальный крутящий момент': '588\xa0Н⋅м', 'Номинальная потребляемая мощность': '620\xa0Вт', 'Тип и стандарт патрона': 'наружный четырёхгранник 3/4""', 'Реверс': 'да', 'Регулировка частоты вращения': 'нет', 'Подсветка рабочей зоны': 'нет', 'Назначение': 'проф.', 'Тип электродвигателя': 'коллекторный', 'Масса нетто': '5.6\xa0кг', 'Номинальное напряжение питания': '220\xa0В', 'Упаковка': 'кейс', 'Высота упаковки': '355\xa0мм', 'Гарантийный срок': '1\xa0год', 'Длина': '327\xa0мм', 'Длина упаковки': '482\xa0мм', 'Дополнительная рукоятка': 'да', 'Максимальная частота вращения шпинделя на холостом ходу': '1700\xa0об/мин', 'Максимальное число ударов': '1600\xa0уд/мин', 'Масса брутто': '6.1\xa0кг', 'Посадка': '3/4""', 'Размер крепежа,М': '16;22', 'Род тока': 'переменный', 'Ширина': '170\xa0мм', 'Ширина упаковки': '134\xa0мм'}"
